groupSlug,websiteSku,graceSku,exportFileName,role,psdEstate,psdPath,status,note
elegant-100ml-frosted-18-415-lotionpump,LBElgFrst100LtnMtGl,LB-ELG-FRS-100ML-LPM-MGLD,LBElgFrst100LtnMtGl__LB-ELG-FRS-100ML-LPM-MGLD.png,pdp-cap-off-sidecar,bbuat,1. PSD Uncapped /2.  18-415 Bottles /20. Elegant Frosted 100ml/1. Elegant Frst 100ml PSD/14. LBElgFrst100LtnMtGl.psd,ready,
elegant-100ml-frosted-18-415-perfumespray,GBElgFrst100SpryMtGl,GB-ELG-FRS-100ML-SPR-MGLD,GBElgFrst100SpryMtGl__GB-ELG-FRS-100ML-SPR-MGLD.png,identity-cap-on,bbuat,2. PSD Capped /2.  18-415 Bottles Capped/20. Elegant Frosted 100ml/1. Elegant Frst 100ml PSD/11. GBElgFrst100SpryMtGl.psd,ready,
elegant-100ml-frosted-18-415-perfumespray,GBElgFrst100SpryMtGl,GB-ELG-FRS-100ML-SPR-MGLD,GBElgFrst100SpryMtGl__GB-ELG-FRS-100ML-SPR-MGLD.png,pdp-cap-off-sidecar,bbuat,1. PSD Uncapped /2.  18-415 Bottles /20. Elegant Frosted 100ml/1. Elegant Frst 100ml PSD/13. GBElgFrst100SpryMtGl.psd,ready,
elegant-100ml-frosted-18-415-reducer,GBElgFrst100RdcrShnGl,GB-ELG-FRS-100ML-RDC-SGLD,GBElgFrst100RdcrShnGl__GB-ELG-FRS-100ML-RDC-SGLD.png,identity-cap-on,bbuat,2. PSD Capped /2.  18-415 Bottles Capped/20. Elegant Frosted 100ml/1. Elegant Frst 100ml PSD/1. GBElgFrst100RdcrShnGl.psd,ready,
elegant-100ml-frosted-18-415-reducer,GBElgFrst100RdcrShnGl,GB-ELG-FRS-100ML-RDC-SGLD,GBElgFrst100RdcrShnGl__GB-ELG-FRS-100ML-RDC-SGLD.png,pdp-cap-off-sidecar,bbuat,1. PSD Uncapped /2.  18-415 Bottles /20. Elegant Frosted 100ml/1. Elegant Frst 100ml PSD/1. GBElgFrst100RdcrShnGl.psd,ready,
elegant-15ml-clear-13-415,GBElg15Gl,GB-ELG-CLR-15ML-GLD-T,GBElg15Gl__GB-ELG-CLR-15ML-GLD-T.png,identity-cap-on,bbuat,2. PSD Capped /5.  13-415 Bottles/8. Elegant 15ml Clear/2. Elegant 15ml (Capped) PSD/28. GBElg15Gl.psd,ready,
elegant-15ml-clear-13-415,GBElg15Gl,GB-ELG-CLR-15ML-GLD-T,GBElg15Gl__GB-ELG-CLR-15ML-GLD-T.png,pdp-cap-off-sidecar,bbuat,1. PSD Uncapped /5.  13-415 Bottles/8. Elegant 15ml Clear/1. Elegant 15ml (Uncapped) PSD/28. GBElg15Gl.psd,ready,
elegant-15ml-clear-13-415-capclosure,GBElg15MinarCu,GB-ELG-CLR-15ML-MNR-MCPR,GBElg15MinarCu__GB-ELG-CLR-15ML-MNR-MCPR.png,identity-cap-on,,,no-source,
elegant-15ml-clear-13-415-capclosure,GBElg15MinarCu,GB-ELG-CLR-15ML-MNR-MCPR,GBElg15MinarCu__GB-ELG-CLR-15ML-MNR-MCPR.png,pdp-cap-off-sidecar,,,no-source,
elegant-15ml-clear-13-415-finemist,GBElg15SpryGlMatt,GB-ELG-CLR-15ML-SPR-MGLD,GBElg15SpryGlMatt__GB-ELG-CLR-15ML-SPR-MGLD.png,identity-cap-on,bbuat,2. PSD Capped /5.  13-415 Bottles/8. Elegant 15ml Clear/2. Elegant 15ml (Capped) PSD/7. GBElg15SpryGlMatt.psd,ready,
elegant-15ml-clear-13-415-finemist,GBElg15SpryGlMatt,GB-ELG-CLR-15ML-SPR-MGLD,GBElg15SpryGlMatt__GB-ELG-CLR-15ML-SPR-MGLD.png,pdp-cap-off-sidecar,bbuat,1. PSD Uncapped /5.  13-415 Bottles/8. Elegant 15ml Clear/1. Elegant 15ml (Uncapped) PSD/7. GBElg15SpryGlMatt.psd,ready,
elegant-15ml-clear-13-415-rollon,GBElg15MtlRollGlMatt,GB-ELG-CLR-15ML-MRL-MGLD,GBElg15MtlRollGlMatt__GB-ELG-CLR-15ML-MRL-MGLD.png,identity-cap-on,bbuat,2. PSD Capped /5.  13-415 Bottles/8. Elegant 15ml Clear/2. Elegant 15ml (Capped) PSD/16. GBElg15MtlRollGlMatt.psd,ready,
elegant-15ml-clear-13-415-rollon,GBElg15MtlRollGlMatt,GB-ELG-CLR-15ML-MRL-MGLD,GBElg15MtlRollGlMatt__GB-ELG-CLR-15ML-MRL-MGLD.png,pdp-cap-off-sidecar,bbuat,1. PSD Uncapped /5.  13-415 Bottles/8. Elegant 15ml Clear/1. Elegant 15ml (Uncapped) PSD/16. GBElg15MtlRollGlMatt.psd,ready,
elegant-15ml-frosted-13-415,GBElgFrst15Gl,GB-ELG-FRS-15ML-SGLD-T,GBElgFrst15Gl__GB-ELG-FRS-15ML-SGLD-T.png,identity-cap-on,bbuat,2. PSD Capped /5.  13-415 Bottles/26. Frosted Elegant 15ml Clear/2. Frosted Elegant 15ml (Capped) PSD/28. GBElgFrst15Gl.psd,ready,
elegant-15ml-frosted-13-415,GBElgFrst15Gl,GB-ELG-FRS-15ML-SGLD-T,GBElgFrst15Gl__GB-ELG-FRS-15ML-SGLD-T.png,pdp-cap-off-sidecar,bbuat,1. PSD Uncapped /5.  13-415 Bottles/26. Frosted Elegant 15ml/1. Frosted Elegant 15ml (Uncapped) PSD/28. GBElgFrst15Gl.psd,ready,
elegant-15ml-frosted-13-415-finemist,GBElgFrst15SpryGlSh,GB-ELG-FRS-15ML-SPR-SGLD-02,GBElgFrst15SpryGlSh__GB-ELG-FRS-15ML-SPR-SGLD-02.png,identity-cap-on,bbuat,2. PSD Capped /5.  13-415 Bottles/26. Frosted Elegant 15ml Clear/2. Frosted Elegant 15ml (Capped) PSD/6. GBElgFrst15SpryGlSh.psd,ready,
elegant-15ml-frosted-13-415-finemist,GBElgFrst15SpryGlSh,GB-ELG-FRS-15ML-SPR-SGLD-02,GBElgFrst15SpryGlSh__GB-ELG-FRS-15ML-SPR-SGLD-02.png,pdp-cap-off-sidecar,bbuat,1. PSD Uncapped /5.  13-415 Bottles/26. Frosted Elegant 15ml/1. Frosted Elegant 15ml (Uncapped) PSD/6. GBElgFrst15SpryGlSh.psd,ready,
elegant-15ml-frosted-13-415-rollon,GBElgFrst15MtlRollGlSh,GB-ELG-FRS-15ML-MRL-SGLD-02,GBElgFrst15MtlRollGlSh__GB-ELG-FRS-15ML-MRL-SGLD-02.png,identity-cap-on,bbuat,2. PSD Capped /5.  13-415 Bottles/26. Frosted Elegant 15ml Clear/2. Frosted Elegant 15ml (Capped) PSD/18. GBElgFrst15MtlRollGlSh.psd,ready,
elegant-15ml-frosted-13-415-rollon,GBElgFrst15MtlRollGlSh,GB-ELG-FRS-15ML-MRL-SGLD-02,GBElgFrst15MtlRollGlSh__GB-ELG-FRS-15ML-MRL-SGLD-02.png,pdp-cap-off-sidecar,bbuat,1. PSD Uncapped /5.  13-415 Bottles/26. Frosted Elegant 15ml/1. Frosted Elegant 15ml (Uncapped) PSD/18. GBElgFrst15MtlRollGlSh.psd,ready,
elegant-30ml-clear-15-415,GBElg30GlCap,GB-ELG-CLR-30ML-SGLD-T,GBElg30GlCap__GB-ELG-CLR-30ML-SGLD-T.png,identity-cap-on,bbuat,2. PSD Capped /4.  15-415 Bottles/5. Elegant Clear 30ml - Capped/Elegant Clear 30/7. GBElg30GlCap..psd,ready,
elegant-30ml-clear-15-415,GBElg30GlCap,GB-ELG-CLR-30ML-SGLD-T,GBElg30GlCap__GB-ELG-CLR-30ML-SGLD-T.png,pdp-cap-off-sidecar,bbuat,1. PSD Uncapped /4.  15-415 Bottles/6. Elegant Clear 30ml - Uncapped/Elegant Clear 30/7. GBElg30GlCap.psd,ready,
elegant-30ml-clear-15-415-perfumespray,GBElg30SpryMattGl,GB-ELG-CLR-30ML-SPR-MGLD,GBElg30SpryMattGl__GB-ELG-CLR-30ML-SPR-MGLD.png,identity-cap-on,bbuat,2. PSD Capped /4.  15-415 Bottles/5. Elegant Clear 30ml - Capped/Elegant Clear 30/5. GBElg30SpryMattGl.psd,ready,
elegant-30ml-clear-15-415-perfumespray,GBElg30SpryMattGl,GB-ELG-CLR-30ML-SPR-MGLD,GBElg30SpryMattGl__GB-ELG-CLR-30ML-SPR-MGLD.png,pdp-cap-off-sidecar,bbuat,1. PSD Uncapped /4.  15-415 Bottles/6. Elegant Clear 30ml - Uncapped/Elegant Clear 30/5. GBElg30SpryMattGl.psd,ready,
elegant-30ml-frosted-15-415,GBElgFrst30GlCap,GB-ELG-FRS-30ML-GLD-T,GBElgFrst30GlCap__GB-ELG-FRS-30ML-GLD-T.png,identity-cap-on,bbuat,2. PSD Capped /4.  15-415 Bottles/7. Elegant Frosted 30ml - Capped/Elegant Frst 30/7. GBElgFrst30GlCap.psd,ready,
elegant-30ml-frosted-15-415,GBElgFrst30GlCap,GB-ELG-FRS-30ML-GLD-T,GBElgFrst30GlCap__GB-ELG-FRS-30ML-GLD-T.png,pdp-cap-off-sidecar,bbuat,1. PSD Uncapped /4.  15-415 Bottles/8. Elegant Frosted 30ml - Uncapped/Elegant Frst 30/7. GBElgFrst30GlCap..psd,ready,
elegant-30ml-frosted-15-415-perfumespray,GBElgFrst30SpryMattGl,GB-ELG-FRS-30ML-SPR-MGLD,GBElgFrst30SpryMattGl__GB-ELG-FRS-30ML-SPR-MGLD.png,identity-cap-on,bbuat,2. PSD Capped /4.  15-415 Bottles/7. Elegant Frosted 30ml - Capped/Elegant Frst 30/5. GBElgFrst30SpryMattGl.psd,ready,
elegant-30ml-frosted-15-415-perfumespray,GBElgFrst30SpryMattGl,GB-ELG-FRS-30ML-SPR-MGLD,GBElgFrst30SpryMattGl__GB-ELG-FRS-30ML-SPR-MGLD.png,pdp-cap-off-sidecar,bbuat,1. PSD Uncapped /4.  15-415 Bottles/8. Elegant Frosted 30ml - Uncapped/Elegant Frst 30/5. GBElgFrst30SpryMattGl.psd,ready,
elegant-60ml-clear-18-415-antiquespray,GBElg60AnSpGl,GB-ELG-CLR-60ML-ASP-SGLD,GBElg60AnSpGl__GB-ELG-CLR-60ML-ASP-SGLD.png,identity-cap-on,bbuat,2. PSD Capped /2.  18-415 Bottles Capped/17. Elegant 60ml/1. Elegant 60ml PSD/37. GBElg60AnSpGl.psd,ready,
elegant-60ml-clear-18-415-antiquespray,GBElg60AnSpGl,GB-ELG-CLR-60ML-ASP-SGLD,GBElg60AnSpGl__GB-ELG-CLR-60ML-ASP-SGLD.png,pdp-cap-off-sidecar,,,missing-role,
elegant-60ml-clear-18-415-antiquespray-tassel,GBElg60AnSpTslIvyGl,GB-ELG-CLR-60ML-AST-IVGD,GBElg60AnSpTslIvyGl__GB-ELG-CLR-60ML-AST-IVGD.png,identity-cap-on,bbuat,2. PSD Capped /2.  18-415 Bottles Capped/17. Elegant 60ml/1. Elegant 60ml PSD/43. GBElg60AnSpTslIvyGl.psd,ready,
elegant-60ml-clear-18-415-antiquespray-tassel,GBElg60AnSpTslIvyGl,GB-ELG-CLR-60ML-AST-IVGD,GBElg60AnSpTslIvyGl__GB-ELG-CLR-60ML-AST-IVGD.png,pdp-cap-off-sidecar,,,missing-role,
elegant-60ml-clear-18-415-dropper,GBElg60DrpGl,GB-ELG-CLR-60ML-DRP-GLD,GBElg60DrpGl__GB-ELG-CLR-60ML-DRP-GLD.png,identity-cap-on,bbuat,2. PSD Capped /2.  18-415 Bottles Capped/17. Elegant 60ml/1. Elegant 60ml PSD/52. GBElg60DrpGl.psd,ready,
elegant-60ml-clear-18-415-dropper,GBElg60DrpGl,GB-ELG-CLR-60ML-DRP-GLD,GBElg60DrpGl__GB-ELG-CLR-60ML-DRP-GLD.png,pdp-cap-off-sidecar,bbuat,1. PSD Uncapped /2.  18-415 Bottles /17. Elegant 60ml/1. Elegant 60ml PSD/52. GBElg60DrpGl.psd,ready,
elegant-60ml-clear-18-415-lotionpump,LBElg60LtnMtGl,LB-ELG-CLR-60ML-LPM-MGLD,LBElg60LtnMtGl__LB-ELG-CLR-60ML-LPM-MGLD.png,identity-cap-on,bbuat,2. PSD Capped /2.  18-415 Bottles Capped/17. Elegant 60ml/1. Elegant 60ml PSD/12. LBElg60LtnMtGl.psd,ready,
elegant-60ml-clear-18-415-lotionpump,LBElg60LtnMtGl,LB-ELG-CLR-60ML-LPM-MGLD,LBElg60LtnMtGl__LB-ELG-CLR-60ML-LPM-MGLD.png,pdp-cap-off-sidecar,bbuat,1. PSD Uncapped /2.  18-415 Bottles /17. Elegant 60ml/1. Elegant 60ml PSD/14. LBElg60LtnMtGl.psd,ready,
elegant-60ml-clear-18-415-perfumespray,GBElg60SpryMtGl,GB-ELG-CLR-60ML-SPR-MGLD,GBElg60SpryMtGl__GB-ELG-CLR-60ML-SPR-MGLD.png,identity-cap-on,bbuat,2. PSD Capped /2.  18-415 Bottles Capped/17. Elegant 60ml/1. Elegant 60ml PSD/11. GBElg60SpryMtGl.psd,ready,
elegant-60ml-clear-18-415-perfumespray,GBElg60SpryMtGl,GB-ELG-CLR-60ML-SPR-MGLD,GBElg60SpryMtGl__GB-ELG-CLR-60ML-SPR-MGLD.png,pdp-cap-off-sidecar,bbuat,1. PSD Uncapped /2.  18-415 Bottles /17. Elegant 60ml/1. Elegant 60ml PSD/13. GBElg60SpryMtGl.psd,ready,
elegant-60ml-clear-18-415-reducer,GBElg60RdcrShnGl,GB-ELG-CLR-60ML-RDC-SGLD,GBElg60RdcrShnGl__GB-ELG-CLR-60ML-RDC-SGLD.png,identity-cap-on,bbuat,2. PSD Capped /2.  18-415 Bottles Capped/17. Elegant 60ml/1. Elegant 60ml PSD/1. GBElg60RdcrShnGl.psd,ready,
elegant-60ml-clear-18-415-reducer,GBElg60RdcrShnGl,GB-ELG-CLR-60ML-RDC-SGLD,GBElg60RdcrShnGl__GB-ELG-CLR-60ML-RDC-SGLD.png,pdp-cap-off-sidecar,bbuat,1. PSD Uncapped /2.  18-415 Bottles /17. Elegant 60ml/1. Elegant 60ml PSD/1. GBElg60RdcrShnGl.psd,ready,
elegant-60ml-frosted-18-415-antiquespray,GBElgFrst60AnSpGl,GB-ELG-FRS-60ML-ASP-GLD,GBElgFrst60AnSpGl__GB-ELG-FRS-60ML-ASP-GLD.png,identity-cap-on,bbuat,2. PSD Capped /2.  18-415 Bottles Capped/19. Elegant Frosted 60ml/1. Elegant Frst 60ml PSD/37. GBElgFrst60AnSpGl.psd,ready,
elegant-60ml-frosted-18-415-antiquespray,GBElgFrst60AnSpGl,GB-ELG-FRS-60ML-ASP-GLD,GBElgFrst60AnSpGl__GB-ELG-FRS-60ML-ASP-GLD.png,pdp-cap-off-sidecar,,,missing-role,
elegant-60ml-frosted-18-415-antiquespray-tassel,GBElgFrst60AnSpTslGl,GB-ELG-FRS-60ML-AST-GLD,GBElgFrst60AnSpTslGl__GB-ELG-FRS-60ML-AST-GLD.png,identity-cap-on,bbuat,2. PSD Capped /2.  18-415 Bottles Capped/19. Elegant Frosted 60ml/1. Elegant Frst 60ml PSD/50. GBElgFrst60AnSpTslGl.psd,ready,
elegant-60ml-frosted-18-415-antiquespray-tassel,GBElgFrst60AnSpTslGl,GB-ELG-FRS-60ML-AST-GLD,GBElgFrst60AnSpTslGl__GB-ELG-FRS-60ML-AST-GLD.png,pdp-cap-off-sidecar,,,missing-role,
elegant-60ml-frosted-18-415-dropper,GBElgFrst60DrpGl,GB-ELG-FRS-60ML-DRP-GLD,GBElgFrst60DrpGl__GB-ELG-FRS-60ML-DRP-GLD.png,identity-cap-on,bbuat,2. PSD Capped /2.  18-415 Bottles Capped/19. Elegant Frosted 60ml/1. Elegant Frst 60ml PSD/52. GBElgFrst60DrpGl.psd,ready,
elegant-60ml-frosted-18-415-dropper,GBElgFrst60DrpGl,GB-ELG-FRS-60ML-DRP-GLD,GBElgFrst60DrpGl__GB-ELG-FRS-60ML-DRP-GLD.png,pdp-cap-off-sidecar,bbuat,1. PSD Uncapped /2.  18-415 Bottles /19. Elegant Frosted 60ml/1. Elegant Frst 60ml PSD/52. GBElgFrst60DrpGl.psd,ready,
elegant-60ml-frosted-18-415-lotionpump,LBElgFrst60LtnMtGl,LB-ELG-FRS-60ML-LPM-MGLD,LBElgFrst60LtnMtGl__LB-ELG-FRS-60ML-LPM-MGLD.png,identity-cap-on,bbuat,2. PSD Capped /2.  18-415 Bottles Capped/19. Elegant Frosted 60ml/1. Elegant Frst 60ml PSD/12. LBElgFrst60LtnMtGl.psd,ready,
elegant-60ml-frosted-18-415-lotionpump,LBElgFrst60LtnMtGl,LB-ELG-FRS-60ML-LPM-MGLD,LBElgFrst60LtnMtGl__LB-ELG-FRS-60ML-LPM-MGLD.png,pdp-cap-off-sidecar,bbuat,1. PSD Uncapped /2.  18-415 Bottles /19. Elegant Frosted 60ml/1. Elegant Frst 60ml PSD/14. LBElgFrst60LtnMtGl.psd,ready,
elegant-60ml-frosted-18-415-perfumespray,GBElgFrst60SpryMtGl,GB-ELG-FRS-60ML-SPR-MGLD,GBElgFrst60SpryMtGl__GB-ELG-FRS-60ML-SPR-MGLD.png,identity-cap-on,bbuat,2. PSD Capped /2.  18-415 Bottles Capped/19. Elegant Frosted 60ml/1. Elegant Frst 60ml PSD/11. GBElgFrst60SpryMtGl.psd,ready,
elegant-60ml-frosted-18-415-perfumespray,GBElgFrst60SpryMtGl,GB-ELG-FRS-60ML-SPR-MGLD,GBElgFrst60SpryMtGl__GB-ELG-FRS-60ML-SPR-MGLD.png,pdp-cap-off-sidecar,bbuat,1. PSD Uncapped /2.  18-415 Bottles /19. Elegant Frosted 60ml/1. Elegant Frst 60ml PSD/13. GBElgFrst60SpryMtGl.psd,ready,
elegant-60ml-frosted-18-415-reducer,GBElgFrst60RdcrShnGl,GB-ELG-FRS-60ML-RDC-SGLD,GBElgFrst60RdcrShnGl__GB-ELG-FRS-60ML-RDC-SGLD.png,identity-cap-on,bbuat,2. PSD Capped /2.  18-415 Bottles Capped/19. Elegant Frosted 60ml/1. Elegant Frst 60ml PSD/1. GBElgFrst60RdcrShnGl.psd,ready,
elegant-60ml-frosted-18-415-reducer,GBElgFrst60RdcrShnGl,GB-ELG-FRS-60ML-RDC-SGLD,GBElgFrst60RdcrShnGl__GB-ELG-FRS-60ML-RDC-SGLD.png,pdp-cap-off-sidecar,bbuat,1. PSD Uncapped /2.  18-415 Bottles /19. Elegant Frosted 60ml/1. Elegant Frst 60ml PSD/1. GBElgFrst60RdcrShnGl.psd,ready,
