groupSlug,websiteSku,graceSku,exportFileName,role,psdEstate,psdPath,status,note
boston-round-30ml-amber-20-400,GBBstnAmb1ozBlkCapSht,GB-BSR-AMB-30ML-BLK-S,GBBstnAmb1ozBlkCapSht__GB-BSR-AMB-30ML-BLK-S.png,identity-cap-on,bbuat,2. PSD Capped /1.  20-400 (1 oz & 2 oz) the 15ml 18-400 Boston Round/1. Boston Round  Dropper Bottles/4. (1ounce:30ml) Boston Round  (Capped)/1. Amber Bottle (1oz) (capped)/Amber - Alternating Caps (capped)/17. GBBstnAmb1ozBlkCapSht.psd,ready,
boston-round-30ml-amber-20-400,GBBstnAmb1ozBlkCapSht,GB-BSR-AMB-30ML-BLK-S,GBBstnAmb1ozBlkCapSht__GB-BSR-AMB-30ML-BLK-S.png,pdp-cap-off-sidecar,bbuat,1. PSD Uncapped /1.  20-400 (1 oz & 2 oz) the 15ml 18-400 Boston Round/2. Boston Round  Dropper Bottles/4. (1ounce:30ml) Boston Round  (Uncapped)/1. Amber Bottle (1oz) (Uncapped)/Amber - Alternating Caps (Uncapped)/17. GBBstnAmb1ozBlkCapSht.psd,ready,
boston-round-30ml-amber-20-400-dropper,GBBstnAmb1ozWhtDropperShnGlTrim,GB-BSR-AMB-30ML-WHT-T-02,GBBstnAmb1ozWhtDropperShnGlTrim__GB-BSR-AMB-30ML-WHT-T-02.png,identity-cap-on,bbuat,2. PSD Capped /1.  20-400 (1 oz & 2 oz) the 15ml 18-400 Boston Round/1. Boston Round  Dropper Bottles/4. (1ounce:30ml) Boston Round  (Capped)/1. Amber Bottle (1oz) (capped)/Amber - Alternating Caps (capped)/13. GBBstnAmb1ozWhtDropperShnGlTrim.psd,ready,
boston-round-30ml-amber-20-400-dropper,GBBstnAmb1ozWhtDropperShnGlTrim,GB-BSR-AMB-30ML-WHT-T-02,GBBstnAmb1ozWhtDropperShnGlTrim__GB-BSR-AMB-30ML-WHT-T-02.png,pdp-cap-off-sidecar,bbuat,1. PSD Uncapped /1.  20-400 (1 oz & 2 oz) the 15ml 18-400 Boston Round/2. Boston Round  Dropper Bottles/4. (1ounce:30ml) Boston Round  (Uncapped)/1. Amber Bottle (1oz) (Uncapped)/Amber - Alternating Caps (Uncapped)/13. GBBstnAmb1ozWhtDropperShnGlTrim.psd,ready,
boston-round-30ml-amber-20-400-rollon,GBBstnAmb1ozMtlRollonMattSl,GB-BSR-AMB-30ML-MRL-MSLV,GBBstnAmb1ozMtlRollonMattSl__GB-BSR-AMB-30ML-MRL-MSLV.png,identity-cap-on,bbuat,2. PSD Capped /1.  20-400 (1 oz & 2 oz) the 15ml 18-400 Boston Round/1. Boston Round  Dropper Bottles/4. (1ounce:30ml) Boston Round  (Capped)/1. Amber Bottle (1oz) (capped)/Amber - Alternating Caps (capped)/1. GBBstnAmb1ozMtlRollonMattSl.psd,ready,
boston-round-30ml-amber-20-400-rollon,GBBstnAmb1ozMtlRollonMattSl,GB-BSR-AMB-30ML-MRL-MSLV,GBBstnAmb1ozMtlRollonMattSl__GB-BSR-AMB-30ML-MRL-MSLV.png,pdp-cap-off-sidecar,bbuat,1. PSD Uncapped /1.  20-400 (1 oz & 2 oz) the 15ml 18-400 Boston Round/1. Boston Round  Dropper Bottles/3. (1ounce:30ml) Boston Round (Uncapped)/1. Amber Bottle (1oz)/Amber - Alternating Caps/1. GBBstnAmb1ozMtlRollonMattSl.psd,ready,
boston-round-30ml-clear-20-400,GBBstn1ozBlkCapSht,GB-BSR-CLR-30ML-BLK-S,GBBstn1ozBlkCapSht__GB-BSR-CLR-30ML-BLK-S.png,identity-cap-on,bbuat,2. PSD Capped /1.  20-400 (1 oz & 2 oz) the 15ml 18-400 Boston Round/1. Boston Round  Dropper Bottles/4. (1ounce:30ml) Boston Round  (Capped)/3. Clear Bottle (1oz) (capped)/Clear - Alternating Caps (capped)/17. GBBstn1ozBlkCapSht.psd,ready,
boston-round-30ml-clear-20-400,GBBstn1ozBlkCapSht,GB-BSR-CLR-30ML-BLK-S,GBBstn1ozBlkCapSht__GB-BSR-CLR-30ML-BLK-S.png,pdp-cap-off-sidecar,bbuat,1. PSD Uncapped /1.  20-400 (1 oz & 2 oz) the 15ml 18-400 Boston Round/2. Boston Round  Dropper Bottles/4. (1ounce:30ml) Boston Round  (Uncapped)/3. Clear Bottle (1oz) (Uncapped)/Clear - Alternating Caps (Uncapped)/17. GBBstn1ozBlkCapSht.psd,ready,
boston-round-30ml-clear-20-400-dropper,GBBstn1ozBlkDrpShnGlTrim,GB-BSR-CLR-30ML-DRP-SGTR-T-01,GBBstn1ozBlkDrpShnGlTrim__GB-BSR-CLR-30ML-DRP-SGTR-T-01.png,identity-cap-on,bbuat,2. PSD Capped /1.  20-400 (1 oz & 2 oz) the 15ml 18-400 Boston Round/1. Boston Round  Dropper Bottles/4. (1ounce:30ml) Boston Round  (Capped)/3. Clear Bottle (1oz) (capped)/Clear - Alternating Caps (capped)/12. GBBstn1ozBlkDrpShnGlTrim.psd,ready,
boston-round-30ml-clear-20-400-dropper,GBBstn1ozBlkDrpShnGlTrim,GB-BSR-CLR-30ML-DRP-SGTR-T-01,GBBstn1ozBlkDrpShnGlTrim__GB-BSR-CLR-30ML-DRP-SGTR-T-01.png,pdp-cap-off-sidecar,bbuat,1. PSD Uncapped /1.  20-400 (1 oz & 2 oz) the 15ml 18-400 Boston Round/2. Boston Round  Dropper Bottles/4. (1ounce:30ml) Boston Round  (Uncapped)/3. Clear Bottle (1oz) (Uncapped)/Clear - Alternating Caps (Uncapped)/12. GBBstn1ozBlkDrpShnGlTrim.psd,ready,
boston-round-30ml-clear-20-400-rollon,GBBstn1ozMtlRollonMattGl,GB-BSR-CLR-30ML-MRO-MGLD,GBBstn1ozMtlRollonMattGl__GB-BSR-CLR-30ML-MRO-MGLD.png,identity-cap-on,bbuat,2. PSD Capped /1.  20-400 (1 oz & 2 oz) the 15ml 18-400 Boston Round/1. Boston Round  Dropper Bottles/4. (1ounce:30ml) Boston Round  (Capped)/3. Clear Bottle (1oz) (capped)/Clear - Alternating Caps (capped)/5. GBBstn1ozMtlRollonMattGl.psd,ready,
boston-round-30ml-clear-20-400-rollon,GBBstn1ozMtlRollonMattGl,GB-BSR-CLR-30ML-MRO-MGLD,GBBstn1ozMtlRollonMattGl__GB-BSR-CLR-30ML-MRO-MGLD.png,pdp-cap-off-sidecar,bbuat,1. PSD Uncapped /1.  20-400 (1 oz & 2 oz) the 15ml 18-400 Boston Round/1. Boston Round  Dropper Bottles/3. (1ounce:30ml) Boston Round (Uncapped)/3. Clear Bottle (1oz)/Clear - Alternating Caps/5. GBBstn1ozMtlRollonMattGl.psd,ready,
boston-round-30ml-cobalt-blue-20-400,GBBstnBlu1ozBlkCapSht,GB-BSR-CBL-30ML-BLK-S,GBBstnBlu1ozBlkCapSht__GB-BSR-CBL-30ML-BLK-S.png,identity-cap-on,bbuat,2. PSD Capped /1.  20-400 (1 oz & 2 oz) the 15ml 18-400 Boston Round/1. Boston Round  Dropper Bottles/4. (1ounce:30ml) Boston Round  (Capped)/2. Cobalt Blue Bottle (1oz) (capped)/Cobalt Blue - Alternating Caps (capped)/17. GBBstnBlu1ozBlkCapSht.psd,ready,
